	Pmid	TableID	NeuronLongName	NeuroLEXID	NeuroNERAnnots
714	17329429.0	2226.0	medial vestibular nucleus glutamatergic or glycinergic neuron		[ABA_REGION:202, HBP_NEUROTRANSMITTER:0000004, Missing:or, HBP_NEUROTRANSMITTER:0000008, NeuronTrigger:neuron]
715	17329429.0	2227.0	medial vestibular nucleus glycinergic neuron		[ABA_REGION:202, HBP_NEUROTRANSMITTER:0000008, NeuronTrigger:neuron]
716	17329429.0	2227.0	medial vestibular nucleus non-glycinergic neuron		[ABA_REGION:202, Missing:non-, HBP_NEUROTRANSMITTER:0000008, NeuronTrigger:neuron]
717	17367942.0	25595.0	Nucleus Tractus Solitarius Neurons		[Missing:Nucleus, ABA_REGION:237, NeuronTrigger:Neurons]
718	17389627.0	35969.0	thalamus medial portion of the posterior complex nucleus neurons receiving inputs from cortex layer 6		[ABA_REGION:549, Missing:medial portion of the, UNKN_REGION:7300, Missing:complex nucleus, NeuronTrigger:neurons, Missing:receiving inputs from, ABA_REGION:688, HBP_LAYER:0000006]
719	17389627.0	35969.0	thalamus ventroposteromedial nucleus neurons receiving inputs from cortex layer 6		[ABA_REGION:549, Missing:ventroposteromedial nucleus, Missing:ventroposteromedial nucleus, NeuronTrigger:neurons, Missing:receiving inputs from, ABA_REGION:688, HBP_LAYER:0000006]
720	17392422.0	382.0	Medial vestibular nucleus GABAergic neurons 		[ABA_REGION:202, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:neurons]
721	17392422.0	382.0	Medial vestibular nucleus non-GABAergic neurons expressing Thy1		[ABA_REGION:202, Missing:non-, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:neurons, NCBI_GENE:21838]
722	17395391.0	21735.0	Medial entorhinal cortex layer 2/3 cell with Intermediate Sag		[UNKN_REGION:2841, HBP_LAYER:0000111, NeuronTrigger:cell, Missing:with Intermediate Sag]
723	17395391.0	21735.0	"Pyramidal like ""Sag"" neurons in layer III of mEC"		"[HBP_MORPHOLOGY:0000001, Missing:like ""Sag"", NeuronTrigger:neurons, Missing:in, HBP_LAYER:0000003, Missing:of m, ncbi:562]"
724	17395391.0	21735.0	Stellate-like “Sag” neurons in layer II of medial entorhinal cortex		[HBP_MORPHOLOGY:0000013, Missing:-like “Sag”, NeuronTrigger:neurons, Missing:in, HBP_LAYER:0000002, Missing:of medial entorhinal cortex]
725	17433713.0	23476.0	Layer 2/3 frontal and parietal cortex pyramidal neurons		[HBP_LAYER:0000111, Missing:frontal and, UNKN_REGION:4903, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons]
726	17442765.0	7564.0	Medial entorhinal cortex layer V neuron		[UNKN_REGION:2841, HBP_LAYER:0000005, NeuronTrigger:neuron]
727	17459351.0	22770.0	Ventral Striatum Medium spiny neuron		[UNKN_REGION:2602, Size:Medium, HBP_MORPHOLOGY:0000011, NeuronTrigger:neuron]
728	17459351.0	22770.0	Ventral striatum fast spiking gabaergic interneuron		[UNKN_REGION:2602, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneuron]
729	17463035.0	9856.0	Dorsal thalamic reticular nucleus atypical burst GABA containing inhibitory cell		[UNKN_REGION:7262, ABA_REGION:262, Missing:atypical, HBP_EPHYS_TRIGGER:0000005, HBP_NEUROTRANSMITTER:0000003, Function:inhibitory, NeuronTrigger:cell]
730	17463035.0	9856.0	Dorsal thalamic reticular nucleus non-burst GABA containing inhibitory cell		[UNKN_REGION:7262, ABA_REGION:262, Missing:non, HBP_EPHYS_TRIGGER:0000005, HBP_NEUROTRANSMITTER:0000003, Function:inhibitory, NeuronTrigger:cell]
731	17463035.0	9856.0	Ventral thalamic reticular nucleus typical burst GABA containing inhibitory cell		[UNKN_REGION:7, ABA_REGION:262, Missing:typical, HBP_EPHYS_TRIGGER:0000005, HBP_NEUROTRANSMITTER:0000003, Function:inhibitory, NeuronTrigger:cell]
732	17478051.0	26619.0	Visual cortex layer 5 bursting pyramidal cell		[ABA_REGION:669, HBP_LAYER:0000005, HBP_EPHYS_TRIGGER:0000005, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
733	17478051.0	26619.0	Visual cortex layer 5 regular spiking pyramidal cell		[ABA_REGION:669, HBP_LAYER:0000005, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
734	17522308.0	2204.0	Neocortex bipolar neuron	sao436474611	[ABA_REGION:315, HBP_MORPHOLOGY:0000006, NeuronTrigger:neuron]
735	17525115.0	11452.0	Paraventricular hypothalamic nucleus neurons		[ABA_REGION:38, NeuronTrigger:neurons]
736	17537902.0	372.0	BNST Type I depolarizing sag regular-firing neuron		[Missing:BNST Type I depolarizing sag, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000004, NeuronTrigger:neuron]
737	17537902.0	372.0	BNST Type II depolarizing sag burst-firing neuron		[Missing:BNST Type II depolarizing sag, HBP_EPHYS_TRIGGER:0000005, HBP_EPHYS_TRIGGER:0000004, NeuronTrigger:neuron]
738	17537902.0	372.0	BNST Type III non-depolarizing sag regular-firing neuron		[Missing:BNST Type III non-depolarizing sag, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000004, NeuronTrigger:neuron]
739	17561847.0	16897.0	Anterior Cingulate Cortex Layer II/III Pyramidal Neuron		[UNKN_REGION:7299, ABA_REGION:31, HBP_LAYER:0000111, HBP_MORPHOLOGY:0000001, NeuronTrigger:Neuron]
740	17561847.0	16897.0	Anterior Cingulate Cortex Layer V Pyramidal Neuron		[UNKN_REGION:7299, ABA_REGION:31, HBP_LAYER:0000005, HBP_MORPHOLOGY:0000001, NeuronTrigger:Neuron]
741	17561847.0	16897.0	Anterior Cingulate Cortex Layer VI Pyramidal Neuron		[UNKN_REGION:7299, ABA_REGION:31, HBP_LAYER:0000006, HBP_MORPHOLOGY:0000001, NeuronTrigger:Neuron]
742	17561847.0	16895.0	Anterior cingulate cortex pyramidal neuron receiving inputs from thalamus		[UNKN_REGION:7299, ABA_REGION:31, HBP_MORPHOLOGY:0000001, NeuronTrigger:neuron, Missing:receiving inputs from, ABA_REGION:549]
743	17567773.0	371.0	lumbar spinal cord Ventromedial Greymatter Interneuron		[UNKN_REGION:7280, UNKN_REGION:4645, UNKN_REGION:57, Missing:Greymatter, NeuronTrigger:Interneuron]
744	17567773.0	371.0	lumbar spinal cord Ventromedial Greymatter Motorneuron		[UNKN_REGION:7280, UNKN_REGION:4645, UNKN_REGION:57, Missing:Greymatter, NeuronTrigger:Motorneuron, HBP_NEUROTRANSMITTER:0000005]
745	17567820.0	2195.0	somatosensory cortex layer 5/6 pyramidal neurons		[ABA_REGION:453, HBP_LAYER:0000141, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons]
746	17611285.0	2184.0	HIppocampus CA2 wide arbor basket cell		[Missing:HIppocampus, UNKN_REGION:7284, Missing:wide arbor, HBP_MORPHOLOGY:0000019, NeuronTrigger:cell]
747	17611285.0	2184.0	Hippocampus CA1 stratum oriens and striatum radiatum innervating bistratified cells		[ABA_REGION:382, UNKN_REGION:5667, Missing:and, ABA_REGION:672, Missing:radiatum innervating, HBP_MORPHOLOGY:0000065, NeuronTrigger:cells]
748	17611285.0	2184.0	Hippocampus CA2 narrow arbor basket cell		[ABA_REGION:423, Size:narrow, Missing:arbor, HBP_MORPHOLOGY:0000019, NeuronTrigger:cell]
749	17611285.0	2184.0	Hippocampus CA2 narrow arbor stratum oriens and striatum radiatum innervating bistratified cells		[ABA_REGION:423, Size:narrow, Missing:arbor, UNKN_REGION:5667, Missing:and, ABA_REGION:672, Missing:radiatum innervating, HBP_MORPHOLOGY:0000065, NeuronTrigger:cells]
750	17611285.0	2184.0	Hippocampus CA2 wide arbor stratum oriens and striatum radiatum innervating bistratified cells		[ABA_REGION:423, Missing:wide arbor, UNKN_REGION:5667, Missing:and, ABA_REGION:672, Missing:radiatum innervating, HBP_MORPHOLOGY:0000065, NeuronTrigger:cells]
751	17615134.0	363.0	Nucleus of the solitary tract GAD-67 expressing cell		[ABA_REGION:651, NCBI_GENE:22223, Missing:67 expressing, NeuronTrigger:cell]
752	17627990.0	7957.0	Cochlea hair cell inner	sao429277527	[Missing:Cochlea, HBP_MORPHOLOGY:0000054, NeuronTrigger:cell, Function:inner]
753	17634372.0	2180.0	Neocortex medial ganglionic eminence deep and superficial layer irregular intrinsic bursting interneuron		[ABA_REGION:315, UNKN_REGION:14, UNKN_REGION:101, Missing:eminence deep and superficial layer, HBP_EPHYS:0000010, HBP_EPHYS:0000040, HBP_EPHYS_TRIGGER:0000005, NeuronTrigger:interneuron]
754	17634372.0	2180.0	Neocortex medial ganglionic eminence deep and superficial layer regular intrinsic bursting Interneuron		[ABA_REGION:315, UNKN_REGION:14, UNKN_REGION:101, Missing:eminence deep and superficial layer, HBP_EPHYS:0000001, HBP_EPHYS:0000040, HBP_EPHYS_TRIGGER:0000005, NeuronTrigger:Interneuron]
755	17634372.0	2180.0	Neocortex medial ganglionic eminence delayed non-fast spiking 1 interneuron		[ABA_REGION:315, UNKN_REGION:14, UNKN_REGION:101, Missing:eminence, HBP_EPHYS:0000020, HBP_EPHYS:0000090, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, Missing:1, NeuronTrigger:interneuron]
756	17634372.0	2180.0	Neocortex medial ganglionic eminence fast spiking interneuron		[ABA_REGION:315, UNKN_REGION:14, UNKN_REGION:101, Missing:eminence, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneuron]
757	17634372.0	2180.0	Neocortex medial ganglionic eminence initial adapting interneuron		[ABA_REGION:315, UNKN_REGION:14, UNKN_REGION:101, Missing:eminence initial, HBP_EPHYS_TRIGGER:0000008, NeuronTrigger:interneuron]
758	17634372.0	2180.0	Neocortex medial ganglionic eminence non-fast spiking 1 interneuron		[ABA_REGION:315, UNKN_REGION:14, UNKN_REGION:101, Missing:eminence, HBP_EPHYS:0000090, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, Missing:1, NeuronTrigger:interneuron]
759	17634372.0	2180.0	Neocortex medial ganglionic eminence non-fast spiking 2 interneuron		[ABA_REGION:315, UNKN_REGION:14, UNKN_REGION:101, Missing:eminence, HBP_EPHYS:0000090, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, Missing:2, NeuronTrigger:interneuron]
760	17634372.0	2180.0	Neocortex medial ganglionic eminence superficial layer delayed-fast spiking Interneuron		[ABA_REGION:315, UNKN_REGION:14, UNKN_REGION:101, Missing:eminence superficial layer, HBP_EPHYS:0000020, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:Interneuron]
761	17634372.0	2180.0	Neocortex medial ganglionic eminence superficial layer late spiking interneuron		[ABA_REGION:315, UNKN_REGION:14, UNKN_REGION:101, Missing:eminence superficial layer, HBP_EPHYS:0000020, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneuron]
762	17804631.0	2158.0	somatosensory cortex layer 2/3 fast-spiking cell		[ABA_REGION:453, HBP_LAYER:0000111, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:cell]
763	17804631.0	2158.0	somatosensory cortex layer 2/3 low-threshold spiking cell		[ABA_REGION:453, HBP_LAYER:0000111, HBP_EPHYS:0000110, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:cell]
764	17855583.0	348.0	Olfactory tubercle intermittent firing multipolar sparsely spiny neurons		[ABA_REGION:754, Missing:intermittent, HBP_EPHYS_TRIGGER:0000004, HBP_MORPHOLOGY:0000035, Missing:sparsely, HBP_MORPHOLOGY:0000011, NeuronTrigger:neurons]
765	17855583.0	348.0	Olfactory tubercle non-regenerative bursting neurons		[ABA_REGION:754, Missing:non-regenerative, HBP_EPHYS_TRIGGER:0000005, NeuronTrigger:neurons]
766	17855583.0	348.0	Olfactory tubercle regenerative bursting neurons		[ABA_REGION:754, Missing:regenerative, HBP_EPHYS_TRIGGER:0000005, NeuronTrigger:neurons]
767	17855583.0	348.0	Olfactory tubercle regular spiking spiny-dense pyramidal-shaped neurons		[ABA_REGION:754, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, HBP_MORPHOLOGY:0000011, Missing:-dense, HBP_MORPHOLOGY:0000001, Missing:-shaped, NeuronTrigger:neurons]
768	17881480.0	354.0	Neocortex Layer 2-3 Fast-Spiking Interneuron		[ABA_REGION:315, HBP_LAYER:0000111, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:Interneuron]
769	17881480.0	354.0	Neocortex Layer 2-3 Irregular-Spiking Interneuron		[ABA_REGION:315, HBP_LAYER:0000111, HBP_EPHYS:0000010, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:Interneuron]
770	17881480.0	354.0	Neocortex Layer 2-3 Regular-Spiking Non-Pyramidal Interneuron		[ABA_REGION:315, HBP_LAYER:0000111, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, Missing:Non-, HBP_MORPHOLOGY:0000001, NeuronTrigger:Interneuron]
771	17884930.0	11371.0	Stratum radiatum fast-spiking interneurons		[ABA_REGION:382, HBP_MORPHOLOGY:0000019, NeuronTrigger:cell]
772	17898147.0	339.0	primary somatosensory cortex layer 5 corticocallosal projecting pyramidal neurons		[ABA_REGION:322, HBP_LAYER:0000005, HBP_PROJECTION:7323, Missing:projecting, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons]
773	17898147.0	339.0	primary somatosensory cortex layer 5 corticostriatal projecting pyramidal neurons 		[ABA_REGION:322, HBP_LAYER:0000005, HBP_PROJECTION:7322, Missing:projecting, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons]
774	17898147.0	339.0	primary somatosensory cortex layer 5 corticothalamic projecting pyramidal neurons		[ABA_REGION:322, HBP_LAYER:0000005, HBP_PROJECTION:113, Missing:projecting, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons]
775	17898147.0	339.0	primary somatosensory cortex layer 5 corticotrigeminal projecting pyramidal neurons		[ABA_REGION:322, HBP_LAYER:0000005, HBP_PROJECTION:7324, Missing:projecting, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons]
776	17916608.0	10525.0	Medial paracapsular intercalated amygdalar nucleus GABAergic constant cell		[UNKN_REGION:14, Missing:paracapsular, ABA_REGION:1105, Missing:GABAergic, Missing:constant, NeuronTrigger:cell]
777	17916608.0	10525.0	Medial paracapsular intercalated amygdalar nucleus GABAergic depressing cell		[UNKN_REGION:14, Missing:paracapsular, ABA_REGION:1105, Missing:GABAergic, Missing:depressing, NeuronTrigger:cell]
778	17916608.0	10525.0	Medial paracapsular intercalated amygdalar nucleus GABAergic facilitating cell		[UNKN_REGION:14, Missing:paracapsular, ABA_REGION:1105, Missing:GABAergic, Missing:facilitating, NeuronTrigger:cell]
779	17916610.0	9184.0	Layer 5a somatosensory barrel cortex pyramidal neurons		[HBP_LAYER:0000050, Function:somatosensory, ABA_REGION:329, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons]
780	17978045.0	2134.0	cultured hippocampus neurons		[Function:cultured, ABA_REGION:1080, NeuronTrigger:neurons]
781	15872153.0	36490.0	primary somatosensory barrel cortex layer 5a pyramidal neurons		[Function:primary, Function:somatosensory, ABA_REGION:329, HBP_LAYER:0000050, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons]
782	15872153.0	36490.0	primary somatosensory barrel cortex layer 5b pyramidal intrinsically bursting neurons		[Function:primary, Function:somatosensory, ABA_REGION:329, HBP_LAYER:0000051, HBP_MORPHOLOGY:0000001, HBP_EPHYS:0000040, HBP_EPHYS_TRIGGER:0000005, NeuronTrigger:neurons]
783	15872153.0	36490.0	primary somatosensory barrel cortex layer 5b pyramidal regular-spiking neurons		[Function:primary, Function:somatosensory, ABA_REGION:329, HBP_LAYER:0000051, HBP_MORPHOLOGY:0000001, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neurons]
784	16033926.0	36249.0	 Prefrontal Cortex layer 2-3 pyramidal cell		[ABA_REGION:714, HBP_LAYER:0000111, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
785	16033926.0	36249.0	Neocortex fast spiking interneuron		[ABA_REGION:315, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneuron]
786	16033926.0	36249.0	Prefrontal Cortex layer 2-3 pyramidal cell		[ABA_REGION:714, HBP_LAYER:0000111, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
787	16236782.0	561.0	fast-spiking interneuron		[HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneuron]
788	16338998.0	553.0	Rostral ventromedial medulla nonserotonergic irregular spiking neurons		[UNKN_REGION:47, UNKN_REGION:57, ABA_REGION:354, HBP_NEUROTRANSMITTER:0000002, HBP_EPHYS:0000010, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neurons]
789	16338998.0	553.0	Rostral ventromedial medulla serotonergic irregular spiking neurons		[UNKN_REGION:47, UNKN_REGION:57, ABA_REGION:354, HBP_NEUROTRANSMITTER:0000001, HBP_EPHYS:0000010, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neurons]
790	16436481.0	504.0	Medial vestibular nucleus oculomotor nucleus-projecting neuron		[ABA_REGION:202, ABA_REGION:35, Missing:-projecting, NeuronTrigger:neuron]
791	16497710.0	8328.0	Retina bipolar cell	nifext_34	[UNKN_REGION:575, HBP_MORPHOLOGY:0000006, NeuronTrigger:cell]
792	16542780.0	24818.0	Magnocellular preoptic nucleus/substantia innominata adenosine inhibited noncholinergic neurons 		[UNKN_REGION:2063, ABA_REGION:342, Missing:adenosine inhibited, HBP_NEUROTRANSMITTER:0000019, NeuronTrigger:neurons]
793	16542780.0	24818.0	Magnocellular preoptic nucleus/substantia innominata adenosine non-inhibited noncholinergic neurons 		[UNKN_REGION:2063, ABA_REGION:342, Missing:adenosine non-inhibited, HBP_NEUROTRANSMITTER:0000019, NeuronTrigger:neurons]
794	16542780.0	24818.0	Magnocellular preoptic nucleus/substantia innominata cholinergic neurons 		[UNKN_REGION:2063, Missing:/, ABA_REGION:342, HBP_NEUROTRANSMITTER:0000005, NeuronTrigger:neurons]
795	16611837.0	5675.0	Ventral tegmental area GABA neuron		[ABA_REGION:749, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:neuron]
796	16617177.0	517.0	Nucleus Reticularis Thalami GABAergic Neuron		[ABA_REGION:262, Missing:GABAergic, NeuronTrigger:Neuron]
797	16617177.0	517.0	Thalamus Nucleus Ventralis Basalis relay Neuron		[ABA_REGION:549, Missing:Nucleus Ventralis Basalis, Missing:Nucleus Ventralis Basalis, Missing:relay, NeuronTrigger:Neuron]
798	16631312.0	22360.0	Oculomotor nucleus motor neuron	nlx_77027	[ABA_REGION:35, Function:motor, NeuronTrigger:neuron, HBP_NEUROTRANSMITTER:0000005]
799	16641241.0	2354.0	Medial entorhinal cortex layer III pyramidal cell		[UNKN_REGION:2841, HBP_LAYER:0000003, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
800	16641376.0	497.0	Somatosensory cortex layer 4-5 bipolar somatostatin immunopositive GABAergic interneuron		[ABA_REGION:453, HBP_LAYER:0000131, HBP_MORPHOLOGY:0000006, NCBI_GENE:20604, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneuron]
801	16641376.0	497.0	Somatosensory cortex layer 4-5 multipolar fast-spiking parvalbumin positive GABAergic interneuron		[ABA_REGION:453, HBP_LAYER:0000131, HBP_MORPHOLOGY:0000035, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NCBI_GENE:19293, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneuron]
802	16641376.0	497.0	Somatosensory cortex layer 5 pyramidal cell		[ABA_REGION:453, HBP_LAYER:0000005, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
803	16687498.0	2344.0	Barrel Cortex GAD67 expressing, somatostatin-containing Gabaergic interneurons		[ABA_REGION:329, NCBI_GENE:14415, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneurons]
804	16701210.0	25933.0	somatosensory cortex layer 5 pyramidal GABAergic neurons		[ABA_REGION:453, HBP_LAYER:0000005, HBP_MORPHOLOGY:0000001, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:neurons]
805	16707715.0	492.0	sensorimotor cortex layer 2/3 somatostatin-expressing group 1 cell		[ABA_REGION:500, HBP_LAYER:0000111, NCBI_GENE:20604, Missing:group 1, NeuronTrigger:cell]
806	16707715.0	492.0	sensorimotor cortex layer 2/3 somatostatin-expressing group 2 cell		[ABA_REGION:500, HBP_LAYER:0000111, NCBI_GENE:20604, Missing:group 2, NeuronTrigger:cell]
807	16707715.0	492.0	sensorimotor cortex layer 2/3 somatostatin-expressing group 3 cell		[ABA_REGION:500, HBP_LAYER:0000111, NCBI_GENE:20604, Missing:group 3, NeuronTrigger:cell]
808	16707715.0	492.0	sensorimotor cortex layer 2/3 somatostatin-expressing group 4 cell		[ABA_REGION:500, HBP_LAYER:0000111, NCBI_GENE:20604, Missing:group 4, NeuronTrigger:cell]
809	16777343.0	24566.0	preoptic anterior hypothalamus GABAergic neuron		[Missing:preoptic, UNKN_REGION:7299, ABA_REGION:1097, Missing:GABAergic, NeuronTrigger:neuron]
810	16809363.0	8418.0	Subiculum burst spiking pyramidal cell		[ABA_REGION:502, HBP_EPHYS_TRIGGER:0000005, HBP_EPHYS_TRIGGER:0000003, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
811	16809363.0	8418.0	Subiculum regular spiking pyramidal cell		[ABA_REGION:502, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
812	16823030.0	464.0	primary somatosensory cortex layer 5 pyramidal neurons 		[ABA_REGION:322, HBP_LAYER:0000005, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons]
813	16842765.0	22537.0	Locus coeruleus alpha-2 adrenoceptor expressing noradrenergic neuron		[ABA_REGION:147, Missing:alpha-2 adrenoceptor expressing, HBP_NEUROTRANSMITTER:0000016, NeuronTrigger:neuron]
814	16914618.0	441.0	trigeminal principal sensory nucleus adapting cell		[UNKN_REGION:8, ABA_REGION:7, HBP_EPHYS_TRIGGER:0000008, NeuronTrigger:cell]
815	16914618.0	441.0	trigeminal principal sensory nucleus burst and tonic firing cell		[UNKN_REGION:8, ABA_REGION:7, HBP_EPHYS_TRIGGER:0000005, Missing:and, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000004, NeuronTrigger:cell]
816	16914618.0	441.0	trigeminal principal sensory nucleus repetitive bursting cell		[UNKN_REGION:8, ABA_REGION:7, Missing:repetitive, HBP_EPHYS_TRIGGER:0000005, NeuronTrigger:cell]
817	16914618.0	441.0	trigeminal principal sensory nucleus tonic firing cell		[UNKN_REGION:8, ABA_REGION:7, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000004, NeuronTrigger:cell]
818	16958092.0	45907.0	barrel cortex 2/3 somatostatin-expressing and calretinin immunopositive inhibitory interneurons  		[ABA_REGION:329, Missing:2/3, NCBI_GENE:20604, Function:inhibitory, NeuronTrigger:interneurons, Missing:]
819	16958092.0	45907.0	barrel cortex layer 2/3 somatostatin-expressing calretinin immunonegative inhibitory interneurons  		[ABA_REGION:329, HBP_LAYER:0000111, NCBI_GENE:20604, NCBI_GENE:12308, Function:inhibitory, NeuronTrigger:interneurons, Missing:]
